# Метеостанция Нур-Султан, Казахстан, WMO_ID=35188, выборка с 01.01.2010 по 30.07.2010, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=35188&lang=ru
#
"Местное время в Нур-Султане";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"22.07.2010 12:00";"20.0";"730.4";"760.6";"";"33";"Ветер, дующий с севера";"6";"";"";"70 – 80%.";" ";"";"";"9.5";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"1500-2000";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"3.3";"";"";"";"";"";"";
"22.07.2010 09:00";"16.8";"730.6";"761.0";"";"41";"Ветер, дующий с востоко-северо-востока";"2";"";"";"60%.";" ";"";"";"";"";"";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые башенкообразные или хлопьевидные.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"3.6";"";"";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"";"";"";
"22.07.2010 06:00";"10.1";"730.4";"761.6";"";"61";"Ветер, дующий с северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"3.0";"";"";"";"";"";"";
"22.07.2010 03:00";"12.1";"730.0";"761.0";"";"50";"Ветер, дующий с востоко-северо-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"2.0";"";"";"";"";"";"";
"22.07.2010 00:00";"15.3";"729.9";"760.5";"";"41";"Ветер, дующий с востоко-северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"21.2";"";"";"";"";"";"";"2.2";"";"";"";"";"";"";
"21.07.2010 21:00";"18.6";"729.6";"759.8";"";"30";"Ветер, дующий с востока";"3";"";"";"Облаков нет.";" ";"";"";"";"21.2";"";"";"";"";"";"20.0";"0.9";"";"";"";"";"";"";
"21.07.2010 18:00";"20.3";"729.0";"759.1";"";"26";"Ветер, дующий с северо-востока";"6";"";"";"50%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"1000-1500";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"0.1";"";"";"";"";"";"";
"21.07.2010 15:00";"19.5";"728.8";"759.0";"";"27";"Ветер, дующий с северо-востока";"7";"";"16";"40%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"1000-1500";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"0.1";"";"";"";"";"";"";
"21.07.2010 12:00";"16.7";"729.3";"759.8";"";"34";"Ветер, дующий с северо-востока";"7";"";"";"20–30%.";" ";"";"";"8.1";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"1000-1500";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"0.6";"";"";"";"";"";"";
"21.07.2010 09:00";"13.3";"729.5";"760.4";"";"52";"Ветер, дующий с северо-востока";"6";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"1000-1500";"";"";"20.0";"3.7";"";"";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"";"";"";
"21.07.2010 06:00";"8.5";"729.0";"760.4";"";"68";"Ветер, дующий с северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"2.9";"";"";"";"";"";"";
"21.07.2010 03:00";"10.3";"728.7";"759.8";"";"58";"Ветер, дующий с северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"2.5";"";"";"";"";"";"";
"21.07.2010 00:00";"13.3";"728.5";"759.2";"";"48";"Ветер, дующий с северо-востока";"2";"";"";"20–30%.";" ";"";"";"";"19.9";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"2.6";"";"";"";"";"";"";
"20.07.2010 21:00";"16.8";"728.3";"758.7";"";"33";"Ветер, дующий с северо-востока";"4";"";"";"20–30%.";" ";"";"";"";"19.9";"Слоисто-кучевые, образовавшиеся из кучевых.";"10%  или менее, но не 0";"1500-2000";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"0.5";"";"";"";"";"";"";
"20.07.2010 18:00";"18.9";"728.0";"758.2";"";"27";"Ветер, дующий с северо-востока";"4";"";"";"70 – 80%.";" ";"";"";"11.0";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"50%.";"1500-2000";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-0.7";"";"";"";"";"";"";
"20.07.2010 15:00";"18.3";"728.4";"758.6";"";"34";"Ветер, дующий с северо-востока";"5";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"70 – 80%.";"1500-2000";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"2.0";"";"";"";"";"";"";
"20.07.2010 12:00";"17.3";"728.6";"759.0";"";"37";"Ветер, дующий с востока";"6";"";"";"100%.";" ";"";"";"11.0";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"1500-2000";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"2.6";"";"";"";"";"";"";
