# Метеостанция Опытное Поле (Красноярск), Россия, WMO_ID=29570, выборка с 08.04.2019 по 15.07.2019, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=29570&lang=ru
#
"Местное время в Опытном Поле";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"23.04.2019 16:00";"11.6";"741.0";"";"";"30";"Ветер, дующий с запада";"1";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"23.04.2019 13:00";"9.8";"742.0";"";"";"29";"Ветер, дующий с юга";"1";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"23.04.2019 10:00";"6.8";"744.0";"";"";"40";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"23.04.2019 07:00";"-2.2";"744.0";"";"";"60";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-4.9";"";"";"";"";"";"";"20.0";"";"Осадков нет";"12";"";"";"";"";
"23.04.2019 04:00";"-4.0";"744.0";"";"";"57";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"23.04.2019 01:00";"0.4";"744.0";"";"";"44";"Ветер, дующий с юго-запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"22.04.2019 22:00";"0.1";"743.0";"";"";"45";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"22.04.2019 19:00";"4.2";"743.0";"";"";"31";"Ветер, дующий с запада";"1";"";"";"20–30%.";" ";"";"";"";"5.7";"";"";"";"";"";"50.0";"";"Следы осадков";"12";"";"";"";"";
"22.04.2019 16:00";"5.2";"743.0";"";"";"34";"Ветер, дующий с запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"22.04.2019 13:00";"1.4";"743.0";"";"";"45";"Ветер, дующий с юго-запада";"2";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"22.04.2019 10:00";"-1.8";"743.0";"";"";"51";"Ветер, дующий с запада";"2";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"22.04.2019 07:00";"-3.8";"742.0";"";"";"60";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"-5.9";"";"";"";"";"";"";"50.0";"";"0.7";"12";"";"";"";"";
"22.04.2019 04:00";"-5.2";"741.0";"";"";"71";"Ветер, дующий с запада";"1";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"22.04.2019 01:00";"-2.6";"739.0";"";"";"67";"Ветер, дующий с запада";"1";"";"";"40%.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"21.04.2019 22:00";"-1.7";"737.0";"";"";"86";"Ветер, дующий с запада";"1";"";"";"70 – 80%.";"Ливневый снег или ливневый дождь и снег. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"21.04.2019 19:00";"2.2";"734.0";"";"";"68";"Ветер, дующий с северо-запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"";"7.0";"";"";"";"";"";"50.0";"";"0.9";"12";"";"";"";"";
"21.04.2019 16:00";"1.9";"732.0";"";"";"83";"Штиль, безветрие";"0";"";"";"100%.";"Ливневый град, или дождь и град. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"21.04.2019 13:00";"5.6";"732.0";"";"";"40";"Ветер, дующий с запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"21.04.2019 10:00";"4.1";"732.0";"";"";"46";"Ветер, дующий с юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"21.04.2019 07:00";"0.6";"732.0";"";"";"53";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"-1.7";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"21.04.2019 04:00";"-0.2";"732.0";"";"";"52";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"21.04.2019 01:00";"-0.8";"732.0";"";"";"52";"Ветер, дующий с юго-запада";"1";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"20.04.2019 22:00";"1.4";"732.0";"";"";"42";"Ветер, дующий с юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"20.04.2019 19:00";"6.6";"733.0";"";"";"32";"Ветер, дующий с юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"8.0";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"20.04.2019 16:00";"7.7";"733.0";"";"";"34";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"20.04.2019 13:00";"5.2";"735.0";"";"";"41";"Ветер, дующий с северо-востока";"2";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"20.04.2019 10:00";"1.6";"737.0";"";"";"46";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"20.04.2019 07:00";"-3.0";"738.0";"";"";"56";"Ветер, дующий с юго-запада";"1";"";"";"20–30%.";" ";"";"";"-4.3";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"20.04.2019 04:00";"-3.9";"739.0";"";"";"53";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"20.04.2019 01:00";"-2.8";"741.0";"";"";"50";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"19.04.2019 22:00";"-1.4";"742.0";"";"";"44";"Ветер, дующий с юго-запада";"1";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"19.04.2019 19:00";"0.8";"742.0";"";"";"35";"Ветер, дующий с запада";"4";"";"";"20–30%.";" ";"";"";"";"2.0";"";"";"";"";"";"50.0";"";"Следы осадков";"12";"";"";"";"";
"19.04.2019 16:00";"1.5";"743.0";"";"";"37";"Ветер, дующий с запада";"5";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"19.04.2019 13:00";"-0.5";"742.0";"";"";"57";"Ветер, дующий с запада";"6";"";"";"70 – 80%.";"Ливневый снег или ливневый дождь и снег. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"19.04.2019 10:00";"-4.8";"741.0";"";"";"74";"Ветер, дующий с запада";"4";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";"";
"19.04.2019 07:00";"-6.4";"738.0";"";"";"73";"Ветер, дующий с запада";"6";"";"";"100%.";"Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ";"";"";"-8.8";"";"";"";"";"";"";"4.0";"";"0.5";"12";"";"";"";"";
"19.04.2019 04:00";"-7.9";"736.0";"";"";"72";"Ветер, дующий с юго-запада";"4";"";"";"70 – 80%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"19.04.2019 01:00";"-7.6";"735.0";"";"";"54";"Ветер, дующий с запада";"6";"";"";"20–30%.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"18.04.2019 22:00";"-5.1";"732.0";"";"";"46";"Ветер, дующий с запада";"5";"";"";"Облаков нет.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"18.04.2019 19:00";"-0.8";"729.0";"";"";"65";"Ветер, дующий с запада";"5";"";"";"70 – 80%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"7.3";"";"";"";"";"";"20.0";"";"0.7";"12";"";"";"";"";
"18.04.2019 16:00";"2.9";"725.0";"";"";"59";"Ветер, дующий с запада";"6";"";"";"90  или более, но не 100%";"Ливневый снег или ливневый дождь и снег. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"18.04.2019 13:00";"5.3";"719.0";"";"";"79";"Ветер, дующий с юго-запада";"3";"";"";"100%.";"Ливневый снег или ливневый дождь и снег. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"18.04.2019 10:00";"4.0";"721.0";"";"";"82";"Ветер, дующий с юго-запада";"2";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"18.04.2019 07:00";"3.2";"724.0";"";"";"54";"Ветер, дующий с юго-запада";"4";"";"";"100%.";" ";"";"";"0.4";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"18.04.2019 04:00";"2.5";"727.0";"";"";"55";"Ветер, дующий с юга";"2";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"18.04.2019 01:00";"0.4";"730.0";"";"";"56";"Ветер, дующий с юго-запада";"1";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"17.04.2019 22:00";"1.6";"731.0";"";"";"58";"Ветер, дующий с юга";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"17.04.2019 19:00";"7.0";"732.0";"";"";"37";"Ветер, дующий с юга";"2";"";"";"60%.";" ";"";"";"";"9.1";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"17.04.2019 16:00";"8.2";"733.0";"";"";"34";"Ветер, дующий с юга";"3";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"17.04.2019 13:00";"7.7";"734.0";"";"";"33";"Ветер, дующий с юга";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"17.04.2019 10:00";"3.8";"735.0";"";"";"48";"Ветер, дующий с юго-запада";"4";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"17.04.2019 07:00";"-0.3";"735.0";"";"";"46";"Ветер, дующий с юго-запада";"4";"";"";"60%.";" ";"";"";"-5.9";"";"";"";"";"";"";"20.0";"";"Осадков нет";"12";"";"";"";"";
"17.04.2019 04:00";"-5.7";"735.0";"";"";"62";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"17.04.2019 01:00";"-3.8";"735.0";"";"";"58";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"16.04.2019 22:00";"-2.3";"734.0";"";"";"53";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"16.04.2019 19:00";"3.2";"733.0";"";"";"32";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"5.1";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"16.04.2019 16:00";"4.6";"732.0";"";"";"32";"Ветер, дующий с запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"16.04.2019 13:00";"2.4";"731.0";"";"";"39";"Ветер, дующий с северо-востока";"2";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"16.04.2019 10:00";"-1.2";"730.0";"";"";"53";"Ветер, дующий с северо-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"16.04.2019 07:00";"-6.0";"731.0";"";"";"64";"Ветер, дующий с северо-запада";"1";"";"";"100%.";" ";"";"";"-6.5";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"16.04.2019 04:00";"-5.7";"731.0";"";"";"59";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"16.04.2019 01:00";"-4.6";"732.0";"";"";"58";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"15.04.2019 22:00";"-3.3";"733.0";"";"";"55";"Ветер, дующий с юго-запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"15.04.2019 19:00";"1.2";"734.0";"";"";"37";"Ветер, дующий с севера";"1";"";"";"100%.";" ";"";"";"";"2.9";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"15.04.2019 16:00";"1.8";"735.0";"";"";"41";"Ветер, дующий с юга";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"15.04.2019 13:00";"0.8";"736.0";"";"";"46";"Ветер, дующий с северо-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"15.04.2019 10:00";"-0.7";"735.0";"";"";"51";"Ветер, дующий с северо-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"-3.0";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"15.04.2019 07:00";"-2.6";"734.5";"760.4";"";"80";"Ветер, дующий с западо-северо-запада";"1";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-2.9";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-5.6";"1.0";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"Менее 0.5";
"15.04.2019 04:00";"-1.7";"734.0";"";"";"90";"Ветер, дующий с запада";"1";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"15.04.2019 01:00";"-0.4";"735.0";"";"";"64";"Ветер, дующий с северо-запада";"1";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"14.04.2019 22:00";"1.8";"735.0";"";"";"53";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"14.04.2019 19:00";"3.4";"735.0";"";"";"50";"Ветер, дующий с запада";"3";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"";"4.6";"";"";"";"";"";"50.0";"";"0.3";"12";"";"";"";"";
"14.04.2019 16:00";"4.2";"734.0";"";"";"52";"Ветер, дующий с запада";"3";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"14.04.2019 13:00";"3.4";"734.0";"";"";"52";"Ветер, дующий с запада";"3";"";"";"100%.";"Ливневая снежная крупа или небольшой град с дождем или без него, или дождь со снегом слабые в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"14.04.2019 10:00";"2.5";"734.0";"";"";"74";"Ветер, дующий с запада";"2";"";"";"100%.";"Ливневый снег или ливневый дождь и снег. ";"";"";"0.3";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"14.04.2019 07:00";"2.1";"733.0";"";"";"78";"Ветер, дующий с запада";"2";"";"";"100%.";"Ливневый(ые) дождь(и). ";"";"";"2.1";"";"";"";"";"";"";"50.0";"";"Следы осадков";"12";"";"";"";"";
"14.04.2019 04:00";"4.6";"732.0";"";"";"76";"Ветер, дующий с северо-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"14.04.2019 01:00";"9.1";"731.0";"";"";"51";"Ветер, дующий с севера";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"13.04.2019 22:00";"13.7";"730.0";"";"";"31";"Ветер, дующий с юго-запада";"4";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"13.04.2019 19:00";"14.8";"729.9";"754.1";"";"31";"Ветер, дующий с западо-юго-запада";"3";"";"16";"100%.";" ";"";"";"";"15.7";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"40%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перисто-слоистые, покрывающие все небо.";"20.0";"-2.4";"Осадков нет";"12";"";"";"";"";
"13.04.2019 16:00";"14.7";"731.0";"";"";"28";"Ветер, дующий с запада";"6";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"13.04.2019 13:00";"";"732.0";"";"";"";"";"";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"13.04.2019 10:00";"10.8";"733.0";"";"";"41";"Ветер, дующий с юго-запада";"7";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"13.04.2019 07:00";"7.2";"734.0";"";"";"50";"Ветер, дующий с юго-запада";"6";"";"";"90  или более, но не 100%";" ";"";"";"0.4";"";"";"";"";"";"";"50.0";"";"0.8";"12";"";"";"";"";
"13.04.2019 04:00";"6.4";"736.0";"";"";"55";"Ветер, дующий с юго-запада";"5";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"13.04.2019 01:00";"4.1";"737.0";"";"";"72";"Ветер, дующий с юго-запада";"5";"";"";"100%.";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"12.04.2019 22:00";"1.0";"739.0";"";"";"92";"Ветер, дующий с юга";"2";"";"";"100%.";"Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"12.04.2019 19:00";"3.3";"742.0";"";"";"50";"Ветер, дующий с запада";"3";"";"";"100%.";" ";"";"";"";"5.7";"";"";"";"";"";"50.0";"";"Следы осадков";"12";"";"";"";"";
"12.04.2019 16:00";"5.5";"742.0";"";"";"39";"Ветер, дующий с юго-запада";"3";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"12.04.2019 13:00";"4.2";"743.0";"";"";"47";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"12.04.2019 10:00";"2.4";"742.0";"";"";"53";"Ветер, дующий с северо-запада";"3";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"12.04.2019 07:00";"0.3";"740.0";"";"";"78";"Ветер, дующий с запада";"3";"";"";"90  или более, но не 100%";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"-1.8";"";"";"";"";"";"";"20.0";"";"0.3";"12";"";"";"";"";
"12.04.2019 04:00";"0.8";"739.0";"";"";"60";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"12.04.2019 01:00";"-0.1";"741.0";"";"";"62";"Ветер, дующий с юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"11.04.2019 22:00";"-1.4";"741.0";"";"";"54";"Ветер, дующий с юго-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"11.04.2019 19:00";"2.3";"742.0";"";"";"43";"Ветер, дующий с запада";"2";"";"";"70 – 80%.";" ";"";"";"";"4.4";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"11.04.2019 16:00";"4.0";"743.0";"";"";"36";"Ветер, дующий с северо-запада";"3";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"11.04.2019 13:00";"2.8";"744.0";"";"";"39";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"11.04.2019 10:00";"0.2";"744.0";"";"";"46";"Ветер, дующий с запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"11.04.2019 07:00";"-3.4";"744.0";"";"";"54";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";" ";"";"";"-4.3";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"11.04.2019 04:00";"-3.5";"743.0";"";"";"52";"Ветер, дующий с запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"11.04.2019 01:00";"-1.1";"741.0";"";"";"48";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"10.04.2019 22:00";"2.0";"740.0";"";"";"47";"Ветер, дующий с северо-запада";"2";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"10.04.2019 19:00";"7.0";"736.0";"";"";"46";"Ветер, дующий с запада";"3";"";"";"50%.";" ";"";"";"";"11.2";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"10.04.2019 16:00";"9.2";"736.0";"";"";"45";"Ветер, дующий с запада";"3";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"10.04.2019 13:00";"10.4";"735.0";"";"";"41";"Ветер, дующий с запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"10.04.2019 10:00";"7.6";"736.0";"";"";"47";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";"";
"10.04.2019 07:00";"-1.0";"736.0";"";"";"67";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"-2.5";"";"";"";"";"";"";"20.0";"";"Осадков нет";"12";"";"";"";"";
"10.04.2019 04:00";"-2.3";"736.0";"";"";"64";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"10.04.2019 01:00";"0.6";"737.0";"";"";"56";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"09.04.2019 22:00";"2.2";"739.0";"";"";"54";"Ветер, дующий с юго-запада";"1";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"09.04.2019 19:00";"10.0";"740.0";"";"";"33";"Ветер, дующий с юго-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"11.6";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"09.04.2019 16:00";"11.2";"742.0";"";"";"33";"Ветер, дующий с юго-запада";"4";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"09.04.2019 13:00";"9.4";"744.0";"";"";"36";"Ветер, дующий с юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"09.04.2019 10:00";"5.4";"747.0";"";"";"47";"Ветер, дующий с юго-запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"09.04.2019 07:00";"0.3";"748.0";"";"";"57";"Ветер, дующий с юго-запада";"3";"";"";"20–30%.";" ";"";"";"-0.4";"";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"09.04.2019 04:00";"0.3";"748.0";"";"";"59";"Ветер, дующий с юго-запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"09.04.2019 01:00";"1.2";"749.0";"";"";"57";"Ветер, дующий с юго-запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"08.04.2019 22:00";"1.8";"749.0";"";"";"57";"Ветер, дующий с юго-запада";"3";"";"";"20–30%.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"08.04.2019 19:00";"3.8";"749.0";"";"";"47";"Ветер, дующий с запада";"1";"";"";"40%.";" ";"";"";"";"5.8";"";"";"";"";"";"50.0";"";"Осадков нет";"12";"";"";"";"";
"08.04.2019 16:00";"5.4";"749.0";"";"";"44";"Ветер, дующий с запада";"3";"";"";"60%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"08.04.2019 13:00";"3.6";"749.0";"";"";"44";"Ветер, дующий с запада";"3";"";"";"40%.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"08.04.2019 10:00";"1.8";"749.0";"";"";"51";"Ветер, дующий с запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"";"";"";"";"";"";"";
"08.04.2019 07:00";"-3.1";"748.0";"";"";"66";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"-3.9";"";"";"";"";"";"";"20.0";"";"Осадков нет";"12";"";"";"";"";
"08.04.2019 04:00";"-2.4";"747.0";"";"";"67";"Ветер, дующий с запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
