# Метеостанция Канберра (аэропорт), Австралия, WMO_ID=94926, выборка с 01.01.2016 по 31.12.2016, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=94926&lang=ru
#
"Местное время в Канберре (аэропорт)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"09.03.2016 07:00";"14.9";"716.8";"766.5";"0.9";"92";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.6";"";"";"";"";"";"";
"09.03.2016 06:00";"12.7";"716.3";"766.0";"0.3";"98";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.4";"";"";"";"";"";"";
"09.03.2016 05:00";"12.5";"716.2";"765.8";"-0.1";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"9.0";"12.3";"";"";"";"";"";"";
"09.03.2016 04:00";"11.8";"715.9";"765.5";"-0.7";"97";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.3";"";"";"";"";"";"";
"09.03.2016 03:00";"14.2";"716.0";"765.7";"-0.9";"98";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.9";"";"";"";"";"";"";
"09.03.2016 02:00";"13.8";"716.3";"766.0";"-1.0";"96";"Ветер, дующий с севера";"1";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"13.2";"Осадков нет";"6";"";"";"";"";
"09.03.2016 01:00";"15.7";"716.6";"766.3";"-0.9";"93";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.6";"";"";"";"";"";"";
"09.03.2016 00:00";"16.0";"716.9";"766.6";"-0.2";"90";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.4";"";"";"";"";"";"";
"08.03.2016 23:00";"17.4";"717.3";"767.0";"0.6";"84";"Ветер, дующий с востока";"3";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"32.7";"";"";"";"";"";"";"14.7";"";"";"";"";"";"";
"08.03.2016 22:00";"19.0";"717.5";"767.2";"1.5";"79";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.3";"";"";"";"";"";"";
"08.03.2016 21:00";"20.4";"717.1";"766.8";"1.7";"78";"Ветер, дующий с востока";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.4";"";"";"";"";"";"";
"08.03.2016 20:00";"22.1";"716.7";"766.4";"1.6";"71";"Ветер, дующий с востока";"7";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"16.6";"Осадков нет";"6";"";"";"";"";
"08.03.2016 19:00";"24.3";"716.0";"765.7";"0.9";"60";"Ветер, дующий с востока";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.0";"";"";"";"";"";"";
"08.03.2016 18:00";"27.8";"715.4";"764.9";"0.0";"40";"Ветер, дующий с востока";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.0";"";"";"";"";"";"";
"08.03.2016 17:00";"30.4";"715.1";"764.7";"-0.7";"28";"Ветер, дующий с востока";"7";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"9.8";"";"";"";"";"";"";
"08.03.2016 16:00";"31.4";"715.1";"764.7";"-1.3";"25";"Ветер, дующий с востоко-северо-востока";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.0";"";"";"";"";"";"";
"08.03.2016 15:00";"31.7";"715.4";"764.9";"-1.6";"24";"Ветер, дующий с востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.7";"";"";"";"";"";"";
"08.03.2016 14:00";"30.9";"715.8";"765.4";"-1.6";"25";"Ветер, дующий с северо-востока";"6";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"8.6";"Осадков нет";"6";"";"";"";"";
"08.03.2016 13:00";"30.8";"716.4";"766.0";"-1.5";"27";"Ветер, дующий с северо-северо-востока";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.6";"";"";"";"";"";"";
"08.03.2016 12:00";"29.5";"717.0";"766.7";"-1.3";"33";"Ветер, дующий с северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.5";"";"";"";"";"";"";
"08.03.2016 11:00";"27.4";"717.4";"767.1";"-0.9";"39";"Ветер, дующий с северо-северо-востока";"3";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"14.5";"";"";"";"";"";"";"";"12.2";"";"";"";"";"";"";
"08.03.2016 10:00";"25.4";"717.9";"767.7";"-0.3";"50";"Ветер, дующий с юго-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.2";"";"";"";"";"";"";
"08.03.2016 09:00";"22.5";"718.3";"768.1";"0.5";"62";"Ветер, дующий с юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.9";"";"";"";"";"";"";
"08.03.2016 08:00";"20.3";"718.3";"768.1";"1.0";"69";"Ветер, дующий с юго-востока";"3";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"14.4";"Осадков нет";"24";"";"";"";"";
"08.03.2016 07:00";"16.8";"718.2";"768.0";"1.3";"78";"Ветер, дующий с юго-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.9";"";"";"";"";"";"";
"08.03.2016 06:00";"14.6";"717.8";"767.6";"0.8";"88";"Ветер, дующий с юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.6";"";"";"";"";"";"";
"08.03.2016 05:00";"15.9";"717.3";"767.0";"0.4";"88";"Ветер, дующий с востоко-юго-востока";"2";"";"";"40%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"300-600";"";"";"";"13.9";"";"";"";"";"";"";
"08.03.2016 04:00";"16.5";"716.9";"766.6";"0.0";"85";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.0";"";"";"";"";"";"";
"08.03.2016 03:00";"16.0";"717.0";"766.7";"-0.1";"85";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.5";"";"";"";"";"";"";
"08.03.2016 02:00";"17.4";"716.9";"766.6";"-0.2";"74";"Ветер, дующий с востока";"5";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"12.7";"Осадков нет";"6";"";"";"";"";
"08.03.2016 01:00";"18.3";"716.9";"766.6";"0.0";"65";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.6";"";"";"";"";"";"";
"08.03.2016 00:00";"19.6";"717.1";"766.9";"0.4";"63";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.4";"";"";"";"";"";"";
"07.03.2016 23:00";"20.7";"717.1";"766.8";"1.1";"62";"Ветер, дующий с востоко-юго-востока";"4";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"35.3";"";"";"";"";"";"";"13.2";"";"";"";"";"";"";
"07.03.2016 22:00";"21.9";"716.9";"766.6";"1.5";"52";"Ветер, дующий с юго-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.6";"";"";"";"";"";"";
"07.03.2016 21:00";"24.5";"716.7";"766.4";"2.4";"42";"Ветер, дующий с юго-востока";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.8";"";"";"";"";"";"";
"07.03.2016 20:00";"25.9";"716.0";"765.7";"2.2";"44";"Ветер, дующий с юго-востока";"4";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"12.7";"Осадков нет";"6";"";"";"";"";
"07.03.2016 19:00";"27.8";"715.4";"765.0";"2.0";"34";"Ветер, дующий с юго-востока";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.5";"";"";"";"";"";"";
"07.03.2016 18:00";"30.7";"714.3";"763.8";"0.8";"15";"Ветер, дующий с востоко-юго-востока";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.1";"";"";"";"";"";"";
"07.03.2016 17:00";"33.8";"713.8";"763.3";"-0.2";"13";"Ветер, дующий с востоко-юго-востока";"7";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"1.6";"";"";"";"";"";"";
"07.03.2016 16:00";"34.9";"713.4";"762.9";"-1.2";"16";"Ветер, дующий с юго-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.4";"";"";"";"";"";"";
"07.03.2016 15:00";"33.9";"713.5";"763.0";"-1.6";"21";"Ветер, дующий с северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.5";"";"";"";"";"";"";
"07.03.2016 14:00";"33.1";"714.0";"763.5";"-1.9";"21";"Ветер, дующий с востока";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"7.9";"Осадков нет";"6";"";"";"";"";
"07.03.2016 13:00";"30.9";"714.6";"764.2";"-1.9";"31";"Ветер, дующий с северо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.8";"";"";"";"";"";"";
"07.03.2016 12:00";"29.2";"715.1";"764.7";"-1.7";"38";"Ветер, дующий с северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.4";"";"";"";"";"";"";
"07.03.2016 11:00";"26.8";"715.9";"765.5";"-0.8";"50";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"12.9";"";"";"";"";"";"";"";"15.4";"";"";"";"";"";"";
"07.03.2016 10:00";"23.9";"716.5";"766.1";"-0.1";"60";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.7";"";"";"";"";"";"";
"07.03.2016 09:00";"21.4";"716.8";"766.5";"0.6";"67";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.0";"";"";"";"";"";"";
"07.03.2016 08:00";"19.0";"716.7";"766.4";"0.6";"78";"Ветер, дующий с востока";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"15.1";"Осадков нет";"24";"";"";"";"";
"07.03.2016 07:00";"16.7";"716.6";"766.3";"0.9";"91";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.2";"";"";"";"";"";"";
"07.03.2016 06:00";"14.1";"716.2";"765.9";"0.5";"99";"Ветер, дующий с юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.9";"";"";"";"";"";"";
"07.03.2016 05:00";"15.4";"716.1";"765.7";"0.4";"99";"Ветер, дующий с северо-востока";"1";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"15.2";"";"";"";"";"";"";
"07.03.2016 04:00";"15.4";"715.7";"765.4";"-0.2";"99";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.2";"";"";"";"";"";"";
"07.03.2016 03:00";"15.8";"715.7";"765.4";"-0.2";"90";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.2";"";"";"";"";"";"";
"07.03.2016 02:00";"16.6";"715.7";"765.4";"-0.2";"92";"Ветер, дующий с юго-юго-востока";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"15.3";"Осадков нет";"6";"";"";"";"";
"07.03.2016 01:00";"18.6";"715.9";"765.6";"0.1";"91";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.1";"";"";"";"";"";"";
"07.03.2016 00:00";"19.0";"715.9";"765.6";"0.2";"87";"Ветер, дующий с востоко-юго-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.8";"";"";"";"";"";"";
"06.03.2016 23:00";"19.8";"715.9";"765.6";"0.7";"83";"Ветер, дующий с востоко-юго-востока";"4";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"33.9";"";"";"";"";"";"";"16.8";"";"";"";"";"";"";
"06.03.2016 22:00";"21.0";"715.8";"765.4";"1.2";"75";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.4";"";"";"";"";"";"";
"06.03.2016 21:00";"23.8";"715.7";"765.4";"1.5";"64";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.6";"";"";"";"";"";"";
"06.03.2016 20:00";"24.7";"715.2";"764.8";"1.2";"53";"Ветер, дующий с востока";"3";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"14.5";"Осадков нет";"6";"";"";"";"";
"06.03.2016 19:00";"25.2";"714.6";"764.2";"0.5";"31";"Ветер, дующий с востоко-северо-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.9";"";"";"";"";"";"";
"06.03.2016 18:00";"30.7";"714.2";"763.7";"0.1";"18";"Ветер, дующий с востоко-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.7";"";"";"";"";"";"";
"06.03.2016 17:00";"32.5";"714.0";"763.5";"-0.7";"16";"Ветер, дующий с востоко-северо-востока";"4";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"3.5";"";"";"";"";"";"";
"06.03.2016 16:00";"32.9";"714.1";"763.6";"-1.4";"12";"Ветер, дующий с востоко-северо-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.2";"";"";"";"";"";"";
"06.03.2016 15:00";"33.3";"714.1";"763.6";"-2.0";"15";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.2";"";"";"";"";"";"";
"06.03.2016 14:00";"33.5";"714.7";"764.3";"-1.9";"12";"Ветер, дующий с востоко-северо-востока";"3";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"0.2";"Осадков нет";"6";"";"";"";"";
"06.03.2016 13:00";"32.3";"715.5";"765.1";"-1.6";"14";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.4";"";"";"";"";"";"";
"06.03.2016 12:00";"30.2";"716.1";"765.7";"-1.2";"14";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.2";"";"";"";"";"";"";
"06.03.2016 11:00";"29.5";"716.6";"766.3";"-0.5";"15";"Ветер, дующий с северо-запада";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"13.4";"";"";"";"";"";"";"";"0.2";"";"";"";"";"";"";
"06.03.2016 10:00";"25.6";"717.1";"766.9";"0.2";"44";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.4";"";"";"";"";"";"";
"06.03.2016 09:00";"23.6";"717.3";"767.0";"0.8";"57";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.6";"";"";"";"";"";"";
"06.03.2016 08:00";"20.2";"717.1";"766.8";"1.1";"70";"Ветер, дующий с юга";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"14.6";"Осадков нет";"24";"";"";"";"";
"06.03.2016 07:00";"15.7";"716.9";"766.6";"1.3";"85";"Ветер, дующий с северо-северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.2";"";"";"";"";"";"";
"06.03.2016 06:00";"13.7";"716.5";"766.1";"1.0";"91";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.3";"";"";"";"";"";"";
"06.03.2016 05:00";"14.1";"716.0";"765.7";"0.7";"88";"Штиль, безветрие";"0";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"12.1";"";"";"";"";"";"";
"06.03.2016 04:00";"17.3";"715.6";"765.3";"0.0";"80";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.8";"";"";"";"";"";"";
"06.03.2016 03:00";"16.9";"715.5";"765.1";"-0.4";"83";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.0";"";"";"";"";"";"";
"06.03.2016 02:00";"19.1";"715.3";"764.9";"-0.5";"76";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"14.8";"Осадков нет";"6";"";"";"";"";
"06.03.2016 01:00";"20.7";"715.6";"765.3";"-0.3";"75";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.1";"";"";"";"";"";"";
"06.03.2016 00:00";"20.9";"715.9";"765.5";"-0.2";"78";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.9";"";"";"";"";"";"";
"05.03.2016 23:00";"21.7";"715.8";"765.4";"0.2";"76";"Ветер, дующий с юго-юго-востока";"3";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"35.5";"";"";"2500 или более, или облаков нет.";"";"";"";"17.3";"";"";"";"";"";"";
"05.03.2016 22:00";"22.3";"715.9";"765.6";"0.5";"73";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.2";"";"";"";"";"";"";
"05.03.2016 21:00";"23.0";"716.1";"765.7";"1.4";"69";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.0";"";"";"";"";"";"";
"05.03.2016 20:00";"23.1";"715.6";"765.2";"1.8";"69";"Ветер, дующий с юго-востока";"4";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"17.1";"Осадков нет";"6";"";"";"";"";
"05.03.2016 19:00";"23.2";"715.4";"765.0";"1.9";"67";"Ветер, дующий с юго-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.7";"";"";"";"";"";"";
"05.03.2016 18:00";"25.5";"714.7";"764.3";"1.2";"55";"Ветер, дующий с юга";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.8";"";"";"";"";"";"";
"05.03.2016 17:00";"31.4";"713.8";"763.3";"0.0";"27";"Ветер, дующий с востока";"6";"";"";"100%.";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"2500 или более, или облаков нет.";"";"";"";"10.2";"";"";"";"";"";"";
"05.03.2016 16:00";"32.9";"713.5";"763.0";"-1.1";"24";"Ветер, дующий с востоко-юго-востока";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.7";"";"";"";"";"";"";
"05.03.2016 15:00";"33.5";"713.5";"763.0";"-1.5";"24";"Ветер, дующий с востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.2";"";"";"";"";"";"";
"05.03.2016 14:00";"34.1";"713.8";"763.3";"-1.8";"22";"Ветер, дующий с юго-запада";"4";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"9.4";"Осадков нет";"6";"";"";"";"";
"05.03.2016 13:00";"32.4";"714.6";"764.2";"-1.6";"27";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.0";"";"";"";"";"";"";
"05.03.2016 12:00";"30.3";"715.0";"764.6";"-1.2";"31";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.3";"";"";"";"";"";"";
"05.03.2016 11:00";"27.4";"715.6";"765.3";"-0.6";"44";"Ветер, дующий с запада";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"14.3";"";"";"";"";"";"";"";"14.1";"";"";"";"";"";"";
"05.03.2016 10:00";"25.1";"716.2";"765.8";"0.1";"58";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.3";"";"";"";"";"";"";
"05.03.2016 09:00";"22.6";"716.2";"765.9";"0.6";"63";"Ветер, дующий с северо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.2";"";"";"";"";"";"";
"05.03.2016 08:00";"19.7";"716.2";"765.8";"0.9";"64";"Ветер, дующий с востоко-северо-востока";"1";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"12.7";"0.2";"24";"";"";"";"";
"05.03.2016 07:00";"16.9";"716.1";"765.7";"0.9";"87";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.7";"";"";"";"";"";"";
"05.03.2016 06:00";"14.9";"715.6";"765.3";"0.3";"98";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.6";"";"";"";"";"";"";
"05.03.2016 05:00";"15.9";"715.3";"764.9";"0.0";"95";"Ветер, дующий с востока";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"15.1";"";"";"";"";"";"";
"05.03.2016 04:00";"16.3";"715.2";"764.8";"-0.1";"94";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.3";"";"";"";"";"";"";
"05.03.2016 03:00";"16.1";"715.3";"764.8";"-0.2";"94";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.1";"";"";"";"";"";"";
"05.03.2016 02:00";"16.7";"715.3";"764.9";"-0.2";"91";"Ветер, дующий с юго-юго-запада";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"15.2";"Осадков нет";"6";"";"";"";"";
"05.03.2016 01:00";"18.7";"715.3";"764.9";"-0.1";"85";"Ветер, дующий с северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.1";"";"";"";"";"";"";
"05.03.2016 00:00";"19.4";"715.5";"765.1";"0.2";"83";"Ветер, дующий с востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.4";"";"";"";"";"";"";
"04.03.2016 23:00";"18.9";"715.5";"765.1";"0.8";"79";"Ветер, дующий с востока";"4";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"32.6";"";"";"";"";"";"";"15.2";"";"";"";"";"";"";
"04.03.2016 22:00";"19.9";"715.4";"765.0";"1.4";"70";"Ветер, дующий с юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.3";"";"";"";"";"";"";
"04.03.2016 21:00";"22.8";"715.3";"764.8";"1.7";"60";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.6";"";"";"";"";"";"";
"04.03.2016 20:00";"24.8";"714.7";"764.3";"1.3";"53";"Ветер, дующий с северо-запада";"1";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"14.6";"Осадков нет";"6";"";"";"";"";
"04.03.2016 19:00";"26.9";"714.0";"763.5";"0.5";"43";"Ветер, дующий с востоко-северо-востока";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.3";"";"";"";"";"";"";
"04.03.2016 18:00";"28.9";"713.6";"763.1";"-0.2";"31";"Ветер, дующий с северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.1";"";"";"";"";"";"";
"04.03.2016 17:00";"31.2";"713.4";"762.9";"-0.8";"26";"Ветер, дующий с севера";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"9.4";"";"";"";"";"";"";
"04.03.2016 16:00";"31.7";"713.5";"763.0";"-1.2";"23";"Ветер, дующий с востоко-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.0";"";"";"";"";"";"";
"04.03.2016 15:00";"31.8";"713.8";"763.3";"-1.5";"27";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.5";"";"";"";"";"";"";
"04.03.2016 14:00";"31.6";"714.2";"763.7";"-1.7";"28";"Ветер, дующий с севера";"3";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"Осадки";"Осадки";"";"";"";"";"";"";"";"";"10.9";"0.2";"6";"";"";"";"";
"04.03.2016 13:00";"30.3";"714.7";"764.2";"-1.7";"32";"Ветер, дующий с востоко-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.8";"";"";"";"";"";"";
"04.03.2016 12:00";"29.0";"715.3";"764.8";"-1.3";"37";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.8";"";"";"";"";"";"";
"04.03.2016 11:00";"27.8";"715.9";"765.5";"-0.8";"44";"Ветер, дующий с северо-северо-запада";"3";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"Осадки";"14.2";"";"";"";"";"";"";"";"14.4";"";"";"";"";"";"";
"04.03.2016 10:00";"25.2";"716.4";"766.0";"-0.1";"48";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.4";"";"";"";"";"";"";
"04.03.2016 09:00";"21.9";"716.6";"766.3";"0.3";"67";"Ветер, дующий с северо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.5";"";"";"";"";"";"";
"04.03.2016 08:00";"19.5";"716.7";"766.4";"0.8";"77";"Ветер, дующий с юго-юго-востока";"2";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"15.4";"7.0";"24";"";"";"";"";
"04.03.2016 07:00";"17.3";"716.5";"766.2";"0.6";"82";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.2";"";"";"";"";"";"";
"04.03.2016 06:00";"14.7";"716.3";"766.0";"0.4";"93";"Ветер, дующий с северо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.6";"";"";"";"";"";"";
"04.03.2016 05:00";"14.3";"715.9";"765.6";"-0.3";"94";"Штиль, безветрие";"0";"";"";"";"Никаких особых явлений погоды не наблюдалось. ";"";"";"";"";"";"";"";"";"";"";"13.3";"";"";"";"";"";"";
"04.03.2016 04:00";"15.0";"715.9";"765.5";"-0.7";"93";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.9";"";"";"";"";"";"";
"04.03.2016 03:00";"16.2";"715.9";"765.5";"-0.6";"93";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.1";"";"";"";"";"";"";
