# Метеостанция Канберра (аэропорт), Австралия, WMO_ID=94926, выборка с 01.01.2012 по 30.07.2012, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=94926&lang=ru
#
"Местное время в Канберре (аэропорт)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"15.04.2012 19:00";"12.9";"717.4";"768.1";"";"75";"Ветер, дующий с северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.6";"";"";"";"";"";"";
"15.04.2012 16:00";"21.0";"716.4";"767.0";"";"43";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.8";"";"";"";"";"";"";
"15.04.2012 13:00";"20.7";"717.3";"768.0";"";"41";"Ветер, дующий с северо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.1";"";"";"";"";"";"";
"15.04.2012 10:00";"16.9";"719.0";"769.8";"";"63";"Ветер, дующий с западо-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.8";"";"";"";"";"";"";
"15.04.2012 07:00";"5.5";"718.8";"769.6";"";"95";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.8";"";"";"";"";"";"";
"15.04.2012 04:00";"6.4";"717.6";"768.3";"";"100";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.4";"";"";"";"";"";"";
"15.04.2012 01:00";"9.6";"718.0";"768.9";"";"93";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.6";"";"";"";"";"";"";
"14.04.2012 22:00";"10.9";"718.5";"769.4";"";"86";"Ветер, дующий с юго-востока";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.7";"";"";"";"";"";"";
"14.04.2012 19:00";"12.9";"717.9";"768.7";"";"77";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.0";"";"";"";"";"";"";
"14.04.2012 16:00";"16.5";"717.6";"768.3";"";"60";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.7";"";"";"";"";"";"";
"14.04.2012 13:00";"16.1";"718.1";"769.0";"";"69";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.4";"";"";"";"";"";"";
"14.04.2012 10:00";"12.5";"720.2";"771.1";"";"79";"Ветер, дующий с северо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.0";"";"";"";"";"";"";
"14.04.2012 07:00";"3.3";"720.4";"771.3";"";"97";"Ветер, дующий с севера";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.8";"";"";"";"";"";"";
"14.04.2012 04:00";"4.4";"719.8";"770.7";"";"100";"Ветер, дующий с северо-северо-востока";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.4";"";"";"";"";"";"";
"14.04.2012 01:00";"4.2";"720.4";"771.4";"";"94";"Ветер, дующий с северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.3";"";"";"";"";"";"";
"13.04.2012 22:00";"7.7";"720.8";"771.8";"";"88";"Ветер, дующий с северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.8";"";"";"";"";"";"";
"13.04.2012 19:00";"12.1";"720.6";"771.5";"";"70";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.8";"";"";"";"";"";"";
"13.04.2012 16:00";"20.1";"719.8";"770.7";"";"35";"Ветер, дующий с севера";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"13.04.2012 13:00";"20.3";"720.8";"771.8";"";"36";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.6";"";"";"";"";"";"";
"13.04.2012 10:00";"14.6";"723.0";"774.1";"";"63";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.7";"";"";"";"";"";"";
"13.04.2012 07:00";"2.5";"723.0";"774.1";"";"91";"Ветер, дующий с северо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.2";"";"";"";"";"";"";
"13.04.2012 04:00";"3.0";"721.9";"772.9";"";"97";"Ветер, дующий с северо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.5";"";"";"";"";"";"";
"13.04.2012 01:00";"4.2";"722.3";"773.4";"";"94";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.3";"";"";"";"";"";"";
"12.04.2012 22:00";"7.3";"722.8";"773.9";"";"86";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.1";"";"";"";"";"";"";
"12.04.2012 19:00";"9.2";"722.1";"773.2";"";"79";"Ветер, дующий с северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.8";"";"";"";"";"";"";
"12.04.2012 16:00";"19.1";"721.6";"772.6";"";"33";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.3";"";"";"";"";"";"";
"12.04.2012 13:00";"18.0";"722.3";"773.4";"";"39";"Ветер, дующий с северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.9";"";"";"";"";"";"";
"12.04.2012 10:00";"11.5";"724.0";"775.3";"";"73";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.8";"";"";"";"";"";"";
"12.04.2012 07:00";"2.8";"724.0";"775.2";"";"100";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.8";"";"";"";"";"";"";
"12.04.2012 04:00";"2.2";"723.3";"774.4";"";"98";"Ветер, дующий с северо-северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.9";"";"";"";"";"";"";
"12.04.2012 01:00";"3.2";"723.5";"774.8";"";"99";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.0";"";"";"";"";"";"";
"11.04.2012 22:00";"6.1";"724.0";"775.2";"";"93";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.0";"";"";"";"";"";"";
"11.04.2012 19:00";"10.8";"722.8";"773.9";"";"72";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.0";"";"";"";"";"";"";
"11.04.2012 16:00";"16.9";"721.5";"772.5";"";"43";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.2";"";"";"";"";"";"";
"11.04.2012 13:00";"16.2";"722.0";"773.1";"";"45";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.3";"";"";"";"";"";"";
"11.04.2012 10:00";"13.2";"723.2";"774.3";"";"52";"Ветер, дующий с юго-юго-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.7";"";"";"";"";"";"";
"11.04.2012 07:00";"5.8";"722.2";"773.2";"";"76";"Ветер, дующий с юго-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.9";"";"";"";"";"";"";
"11.04.2012 04:00";"4.0";"721.7";"772.7";"";"83";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.3";"";"";"";"";"";"";
"11.04.2012 01:00";"4.3";"722.0";"773.0";"";"79";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";
"10.04.2012 22:00";"5.2";"721.9";"772.9";"";"76";"Ветер, дующий с юго-юго-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.3";"";"";"";"";"";"";
"10.04.2012 19:00";"8.5";"720.7";"771.6";"";"56";"Ветер, дующий с юго-юго-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.2";"";"";"";"";"";"";
"10.04.2012 16:00";"13.0";"719.4";"770.2";"";"33";"Ветер, дующий с юга";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.7";"";"";"";"";"";"";
"10.04.2012 13:00";"13.3";"718.9";"769.7";"";"30";"Ветер, дующий с юго-юго-запада";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.7";"";"";"";"";"";"";
"10.04.2012 10:00";"10.5";"719.1";"770.0";"";"48";"Ветер, дующий с юго-юго-запада";"10";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.1";"";"";"";"";"";"";
"10.04.2012 07:00";"4.3";"718.0";"768.8";"";"76";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";
"10.04.2012 04:00";"1.8";"716.4";"767.0";"";"84";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.6";"";"";"";"";"";"";
"10.04.2012 01:00";"2.8";"716.0";"766.6";"";"85";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";
"09.04.2012 22:00";"4.7";"714.8";"765.3";"";"81";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.8";"";"";"";"";"";"";
"09.04.2012 19:00";"10.0";"713.0";"763.4";"";"80";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.7";"";"";"";"";"";"";
"09.04.2012 16:00";"14.8";"711.0";"761.2";"";"44";"Ветер, дующий с западо-северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.7";"";"";"";"";"";"";
"09.04.2012 13:00";"17.1";"710.6";"760.9";"";"39";"Ветер, дующий с западо-северо-запада";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.2";"";"";"";"";"";"";
"09.04.2012 10:00";"15.7";"711.5";"761.8";"";"44";"Ветер, дующий с западо-северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.4";"";"";"";"";"";"";
"09.04.2012 07:00";"2.6";"711.7";"762.0";"";"93";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.6";"";"";"";"";"";"";
"09.04.2012 04:00";"2.8";"710.8";"761.1";"";"92";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.6";"";"";"";"";"";"";
"09.04.2012 01:00";"9.2";"710.8";"761.0";"";"59";"Ветер, дующий с северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.5";"";"";"";"";"";"";
"08.04.2012 22:00";"11.8";"711.2";"761.4";"";"51";"Ветер, дующий с западо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.1";"";"";"";"";"";"";
"08.04.2012 19:00";"14.8";"710.4";"760.6";"";"57";"Ветер, дующий с запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.4";"";"";"";"";"";"";
"08.04.2012 16:00";"20.1";"709.6";"759.8";"";"49";"Ветер, дующий с северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.1";"";"";"";"";"";"";
"08.04.2012 13:00";"20.6";"711.0";"761.2";"";"53";"Ветер, дующий с северо-запада";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.8";"";"";"";"";"";"";
"08.04.2012 10:00";"17.1";"713.0";"763.5";"";"71";"Ветер, дующий с северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.9";"";"";"";"";"";"";
"08.04.2012 07:00";"9.9";"713.6";"764.0";"";"93";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.9";"";"";"";"";"";"";
"08.04.2012 04:00";"9.6";"714.0";"764.5";"";"93";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.6";"";"";"";"";"";"";
"08.04.2012 01:00";"9.2";"715.0";"765.5";"";"95";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.4";"";"";"";"";"";"";
"07.04.2012 22:00";"11.1";"715.1";"765.7";"";"85";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.7";"";"";"";"";"";"";
"07.04.2012 19:00";"14.4";"714.2";"764.6";"";"48";"Ветер, дующий с северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.5";"";"";"";"";"";"";
"07.04.2012 16:00";"20.2";"712.5";"762.9";"";"39";"Ветер, дующий с севера";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.7";"";"";"";"";"";"";
"07.04.2012 13:00";"20.5";"712.0";"762.4";"";"38";"Ветер, дующий с северо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"5.6";"";"";"";"";"";"";
"07.04.2012 10:00";"17.4";"712.9";"763.4";"";"47";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.1";"";"";"";"";"";"";
"07.04.2012 07:00";"12.8";"711.6";"761.9";"";"55";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";
"07.04.2012 04:00";"16.7";"710.0";"760.1";"";"84";"Ветер, дующий с северо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.0";"";"";"";"";"";"";
"07.04.2012 01:00";"19.2";"710.0";"760.1";"";"73";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.3";"";"";"";"";"";"";
"06.04.2012 22:00";"15.3";"710.9";"761.2";"";"91";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.9";"";"";"";"";"";"";
"06.04.2012 19:00";"18.9";"711.5";"761.8";"";"82";"Ветер, дующий с северо-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.8";"";"";"";"";"";"";
"06.04.2012 16:00";"24.1";"711.4";"761.7";"";"57";"Ветер, дующий с северо-северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.1";"";"";"";"";"";"";
"06.04.2012 13:00";"24.4";"712.5";"762.9";"";"58";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.7";"";"";"";"";"";"";
"06.04.2012 10:00";"19.9";"714.7";"765.2";"";"68";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.8";"";"";"";"";"";"";
"06.04.2012 07:00";"12.4";"715.0";"765.6";"";"94";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.5";"";"";"";"";"";"";
"06.04.2012 04:00";"15.0";"714.8";"765.3";"";"88";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.1";"";"";"";"";"";"";
"06.04.2012 01:00";"15.9";"715.3";"765.8";"";"86";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.6";"";"";"";"";"";"";
"05.04.2012 22:00";"17.2";"715.4";"766.0";"";"87";"Ветер, дующий с востоко-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.0";"";"";"";"";"";"";
"05.04.2012 19:00";"18.9";"714.5";"765.1";"";"79";"Ветер, дующий с северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.2";"";"";"";"";"";"";
"05.04.2012 16:00";"24.7";"713.2";"763.6";"";"58";"Ветер, дующий с северо-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.8";"";"";"";"";"";"";
"05.04.2012 13:00";"21.2";"714.2";"764.7";"";"72";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.0";"";"";"";"";"";"";
"05.04.2012 10:00";"17.4";"715.5";"766.1";"";"86";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.0";"";"";"";"";"";"";
"05.04.2012 07:00";"16.0";"714.8";"765.4";"";"93";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.8";"";"";"";"";"";"";
"05.04.2012 04:00";"13.2";"713.5";"764.0";"";"99";"Ветер, дующий с северо-востока";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.0";"";"";"";"";"";"";
"05.04.2012 01:00";"17.3";"713.8";"764.2";"";"90";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.6";"";"";"";"";"";"";
"04.04.2012 22:00";"17.4";"713.9";"764.4";"";"88";"Ветер, дующий с юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.4";"";"";"";"";"";"";
"04.04.2012 19:00";"20.0";"712.6";"763.0";"";"77";"Ветер, дующий с северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.9";"";"";"";"";"";"";
"04.04.2012 16:00";"24.2";"711.2";"761.5";"";"53";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.9";"";"";"";"";"";"";
"04.04.2012 13:00";"24.0";"711.5";"761.8";"";"55";"Ветер, дующий с севера";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.4";"";"";"";"";"";"";
"04.04.2012 10:00";"22.0";"712.8";"763.2";"";"65";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.1";"";"";"";"";"";"";
"04.04.2012 07:00";"11.9";"712.6";"763.0";"";"94";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.0";"";"";"";"";"";"";
"04.04.2012 04:00";"11.7";"711.3";"761.6";"";"95";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.0";"";"";"";"";"";"";
"04.04.2012 01:00";"12.8";"711.5";"761.8";"";"91";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.3";"";"";"";"";"";"";
"03.04.2012 22:00";"14.3";"711.7";"762.0";"";"86";"Ветер, дующий с юго-юго-запада";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.0";"";"";"";"";"";"";
"03.04.2012 19:00";"19.3";"711.2";"761.4";"";"66";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.9";"";"";"";"";"";"";
"03.04.2012 16:00";"25.4";"710.2";"760.4";"";"47";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.2";"";"";"";"";"";"";
"03.04.2012 13:00";"24.3";"711.1";"761.3";"";"50";"Ветер, дующий с западо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.2";"";"";"";"";"";"";
"03.04.2012 10:00";"18.0";"712.6";"763.0";"";"72";"Ветер, дующий с северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.8";"";"";"";"";"";"";
"03.04.2012 07:00";"9.5";"712.2";"762.6";"";"97";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.1";"";"";"";"";"";"";
"03.04.2012 04:00";"8.3";"711.4";"761.6";"";"97";"Ветер, дующий с северо-востока";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.9";"";"";"";"";"";"";
"03.04.2012 01:00";"10.7";"711.7";"762.0";"";"95";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.9";"";"";"";"";"";"";
"02.04.2012 22:00";"12.2";"712.0";"762.4";"";"91";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.7";"";"";"";"";"";"";
"02.04.2012 19:00";"16.7";"711.6";"761.9";"";"73";"Ветер, дующий с северо-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.9";"";"";"";"";"";"";
"02.04.2012 16:00";"22.0";"710.8";"761.1";"";"57";"Ветер, дующий с северо-северо-запада";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.2";"";"";"";"";"";"";
"02.04.2012 13:00";"21.2";"711.6";"761.9";"";"58";"Ветер, дующий с западо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.6";"";"";"";"";"";"";
"02.04.2012 10:00";"15.8";"713.5";"764.0";"";"80";"Ветер, дующий с северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.4";"";"";"";"";"";"";
"02.04.2012 07:00";"11.9";"713.6";"764.1";"";"96";"Ветер, дующий с северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.3";"";"";"";"";"";"";
"02.04.2012 04:00";"11.1";"712.8";"763.2";"";"100";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.1";"";"";"";"";"";"";
"02.04.2012 01:00";"10.4";"713.0";"763.4";"";"99";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.2";"";"";"";"";"";"";
"01.04.2012 22:00";"13.0";"713.9";"764.4";"";"94";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.1";"";"";"";"";"";"";
"01.04.2012 19:00";"12.8";"713.2";"763.6";"";"93";"Ветер, дующий с востоко-северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.7";"";"";"";"";"";"";
"01.04.2012 16:00";"16.7";"713.1";"763.6";"";"82";"Ветер, дующий с севера";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.6";"";"";"";"";"";"";
"01.04.2012 10:00";"20.3";"714.0";"764.5";"";"62";"Ветер, дующий с северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.7";"";"";"";"";"";"";
"01.04.2012 07:00";"9.1";"714.2";"763.9";"";"96";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.5";"";"";"";"";"";"";
"01.04.2012 04:00";"10.0";"712.9";"762.5";"";"93";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.0";"";"";"";"";"";"";
"01.04.2012 01:00";"12.8";"713.2";"763.0";"";"88";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.9";"";"";"";"";"";"";
"31.03.2012 22:00";"14.2";"713.6";"763.3";"";"81";"Ветер, дующий с юго-юго-запада";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.9";"";"";"";"";"";"";
"31.03.2012 19:00";"18.5";"712.7";"762.4";"";"62";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.0";"";"";"";"";"";"";
"31.03.2012 16:00";"24.1";"711.9";"761.6";"";"39";"Ветер, дующий с севера";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.4";"";"";"";"";"";"";
"31.03.2012 13:00";"23.3";"712.9";"762.6";"";"41";"Ветер, дующий с северо-северо-запада";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.4";"";"";"";"";"";"";
"31.03.2012 10:00";"17.8";"714.4";"764.2";"";"68";"Ветер, дующий с северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.9";"";"";"";"";"";"";
"31.03.2012 07:00";"8.2";"714.3";"764.1";"";"97";"Ветер, дующий с северо-северо-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.8";"";"";"";"";"";"";
"31.03.2012 04:00";"8.7";"713.6";"763.3";"";"97";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.3";"";"";"";"";"";"";
"31.03.2012 01:00";"9.1";"714.1";"763.8";"";"93";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.1";"";"";"";"";"";"";
"30.03.2012 22:00";"11.3";"714.1";"763.8";"";"87";"Ветер, дующий с юго-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.2";"";"";"";"";"";"";
"30.03.2012 19:00";"14.3";"713.6";"763.3";"";"70";"Ветер, дующий с востоко-северо-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.9";"";"";"";"";"";"";
"30.03.2012 16:00";"22.4";"712.4";"762.0";"";"37";"Ветер, дующий с северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"6.9";"";"";"";"";"";"";
"30.03.2012 13:00";"23.0";"712.9";"762.6";"";"43";"Ветер, дующий с западо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.9";"";"";"";"";"";"";
"30.03.2012 10:00";"18.1";"714.8";"764.6";"";"60";"Ветер, дующий с западо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.2";"";"";"";"";"";"";
"30.03.2012 07:00";"9.8";"714.8";"764.6";"";"90";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.2";"";"";"";"";"";"";
"30.03.2012 04:00";"9.0";"713.9";"763.6";"";"96";"Штиль, безветрие";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.4";"";"";"";"";"";"";
"30.03.2012 01:00";"10.4";"714.4";"764.2";"";"97";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";
"29.03.2012 22:00";"13.1";"714.8";"764.6";"";"89";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.4";"";"";"";"";"";"";
"29.03.2012 19:00";"16.2";"713.7";"763.4";"";"76";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.9";"";"";"";"";"";"";
"29.03.2012 16:00";"23.0";"712.6";"762.2";"";"29";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.8";"";"";"";"";"";"";
"29.03.2012 13:00";"21.7";"713.2";"762.9";"";"42";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.4";"";"";"";"";"";"";
"29.03.2012 10:00";"15.3";"714.9";"764.7";"";"82";"Ветер, дующий с северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.3";"";"";"";"";"";"";
